TarTimestamp,Target_ID,Target_DistLong,Target_DistLat,Target_VrelLong,Target_VreLat,Target_DynProp,Target_RCS,Target_DistLong_rms,Target_DistLat_rms,Target_VrelLong_rms,Target_VrelLat_rms,Target_Pdh0,Target_InvalidState,Target_AmbigState
14:25:58:288,50,56,0.7,0,0,1,12,19,20,16,3,1,0,3
14:25:58:288,51,55.8,-6.3,0,0,1,12,19,20,16,3,1,0,3
14:25:58:288,52,57.6,0.9,0,0,1,-14.5,21,21,16,3,3,9,3
14:25:58:288,53,58.4,-7.3,12,0,0,-18.5,21,21,16,3,3,4,1
14:25:58:288,54,60,2.1,0,0,1,2.5,19,19,16,3,1,0,3
14:25:58:288,55,61.2,0.1,0,0,1,13.5,19,20,16,3,1,0,3
14:25:58:288,56,62,-1.3,0,0,1,14,19,19,16,3,1,0,3
14:25:58:288,57,62.6,-2.7,0,0,1,12,19,19,16,3,1,0,3
14:25:58:288,58,62.4,16.5,0,0,1,8.5,19,19,16,3,3,11,3
14:25:58:288,59,62.6,18.3,0,0,1,12,19,19,16,3,1,0,3
14:25:58:288,60,63.8,19.9,0,0,1,11.5,19,20,16,3,1,0,3
14:25:58:288,61,63.4,23.1,0,0,3,6,19,19,16,3,3,11,3
14:25:58:288,62,46.4,-50.9,0,0,1,22,19,19,17,3,1,16,3
14:25:58:288,63,68.2,14.3,0,0,1,6,19,19,16,3,1,0,3
14:25:58:288,64,64.2,30.7,0,0,1,13,19,19,16,3,1,0,3
14:25:58:288,65,71.4,-2.7,0,0,1,9.5,19,20,16,3,1,0,3
14:25:58:289,66,71.8,-7.3,0,0,3,4.5,19,19,16,3,1,16,3
14:25:58:289,67,72.6,-1.1,0,0,1,10,19,20,16,3,1,16,3
14:25:58:289,68,52.4,-51.3,0,0,3,10.5,21,21,17,3,3,11,3
14:25:58:289,69,68.6,26.9,0,0,1,1,19,20,16,3,1,0,3
14:25:58:289,70,74.4,-1.5,0,0,1,6.5,19,20,16,3,1,16,3
14:25:58:289,71,64.6,38.5,0,0,1,9.5,19,20,17,3,1,0,3
14:25:58:289,72,75.8,-3.9,0,0,3,3,19,20,16,3,3,9,3
14:25:58:289,73,68.6,34.9,0,0,1,1,20,21,16,3,1,16,3
14:25:58:289,74,78,-1.5,0,0,1,5.5,19,20,16,3,1,0,3
14:25:58:289,75,69.6,37.5,0,0,3,-4.5,21,22,16,3,3,9,3
14:25:58:289,76,67,43.3,0,0,3,-2,21,22,17,3,3,4,3
14:25:58:290,77,64.2,49.1,0,0,1,13,19,20,17,3,3,11,3
14:25:58:290,78,64.6,49.7,0,0,1,21,19,19,17,3,1,0,3
14:25:58:290,79,67,47.5,0,0,1,7,20,20,17,3,3,11,3
14:25:58:290,80,83.2,0.3,0,0,1,2,19,21,16,3,3,11,3
14:25:58:290,81,83.6,-1.7,0,0,1,6,19,20,16,3,1,0,3
14:25:58:290,82,83.6,-11.1,0,0,3,-6,20,22,16,3,3,4,3
14:25:58:290,83,71.4,47.1,0,0,1,20,20,20,17,3,1,0,3
14:25:58:291,84,79.4,38.7,-9,0,2,-7,22,22,17,3,3,4,1
14:25:58:293,85,93.8,-4.3,0,0,1,14,19,20,16,3,1,0,3
14:25:58:293,86,94.6,-1.5,0,0,1,6.5,19,21,16,3,3,11,3
14:25:58:294,87,95.4,-2.7,0,0,1,0.5,19,22,16,3,3,11,3
14:25:58:294,88,95.2,-10.5,0,0,3,-6,21,22,16,3,3,4,3
14:25:58:294,89,97,-2.3,0,0,1,2,19,22,16,3,3,11,3
14:25:58:294,90,98.2,-0.9,0,0,1,-6.5,21,22,16,3,3,11,3
14:25:58:294,91,99.6,-1.7,0,0,1,13,19,21,16,3,1,15,3
14:25:58:295,92,5.4,-0.1,0,0,4,-13,0,0,0,0,6,8,3
14:25:58:295,93,10,-0.3,0,0,1,15,20,19,16,3,1,0,3
14:25:58:295,94,15,-1.3,0,0,1,-4,20,19,16,3,6,3,0
14:25:58:295,95,17.8,-1.9,0,0,1,-7.5,20,19,16,3,3,11,3
14:25:58:295,96,22,0.5,0,0,1,3.5,19,19,16,3,1,0,3
14:25:58:296,97,25.8,-1.1,0,0,1,-3.5,20,19,16,3,3,4,3
14:25:58:296,98,27,-4.9,0,0,4,-0.5,0,0,0,0,6,7,0
14:25:58:296,99,28,-1.9,0,0,1,1,20,19,16,3,6,3,0
14:25:58:296,100,32.2,-1.3,0,0,1,-5.5,20,19,16,3,6,3,0
14:25:58:296,101,38.2,-0.7,0,0,1,27,20,19,16,3,1,0,3
14:25:58:297,102,42.6,4.1,0,0,1,-4,19,19,16,3,6,3,0
14:25:58:297,103,46.2,-3.1,0,0,1,-10,21,21,16,3,3,4,3
14:25:58:297,104,48,9.5,0,0,4,9,0,0,0,0,6,7,0
14:25:58:297,105,48.6,6.9,0,0,1,3,20,19,16,3,6,3,0
14:25:58:297,106,49.8,-1.7,0,0,1,-0.5,20,19,16,3,3,4,3
14:25:58:297,107,55.4,-8.9,0,0,4,1,0,0,0,0,6,7,0
14:25:58:297,108,55.2,11.1,0,0,4,13.5,0,0,0,0,6,7,0
14:25:58:297,109,61.2,-6.3,0,0,3,10,20,20,16,3,3,0,3
14:25:58:297,110,62.2,-0.7,0,0,1,17,20,19,16,3,1,0,3
14:25:58:297,111,66,1.1,0,0,3,1,20,19,16,3,3,11,3
14:25:58:297,112,71.6,-2.5,0,0,1,12,20,20,16,3,1,16,3
14:25:58:297,113,71.2,9.5,0,0,3,11.5,20,19,16,3,3,16,3
14:25:58:298,114,75.4,16.1,0,0,4,17.5,0,0,0,0,6,7,0
14:25:58:298,115,83.4,-1.5,0,0,1,2,20,20,16,3,1,0,3
14:25:58:298,116,83.4,-16.1,0,0,4,5.5,,,,,,,
14:25:58:298,117,86.8,16.3,0,0,4,-1.5,,,,,,,
14:25:58:298,118,93.8,-2.5,0,0,1,9,,,,,,,
14:25:58:299,119,99.6,-1.9,0,0,1,19,,,,,,,
14:25:58:299,120,104,0.9,0,0,1,15.5,,,,,,,
14:25:58:299,121,105.2,-5.7,0,0,1,12,,,,,,,
14:25:58:299,122,110.8,-3.9,0,0,1,13.5,,,,,,,
14:25:58:299,123,110.4,25.1,0,0,4,24.5,,,,,,,
14:25:58:300,124,113.2,25.7,0,0,4,17.5,,,,,,,
14:25:58:301,125,117.8,-0.7,0,0,3,6.5,,,,,,,
14:25:58:302,126,124,-1.5,0,0,1,24.5,,,,,,,
14:25:58:303,127,129.2,1.3,0,0,3,14.5,,,,,,,
14:25:58:303,128,128.4,18.7,0,0,1,14.5,,,,,,,
14:25:58:303,129,132,0.1,0,0,3,6.5,,,,,,,
14:25:58:303,130,137.2,-2.3,0,0,1,22.5,,,,,,,
14:25:58:303,131,140.2,-31.5,0,0,4,-1.5,,,,,,,
14:25:58:303,132,146.2,8.5,0,0,3,-10,,,,,,,
14:25:58:304,133,149,-5.3,0,0,1,3,,,,,,,
14:25:58:304,134,153,-11.7,0,0,3,-6,,,,,,,
14:25:58:304,135,153.4,0.7,0,0,3,-4.5,,,,,,,
14:25:58:304,136,152.6,30.1,0,0,4,3.5,,,,,,,
14:25:58:304,137,158.6,-1.1,0,0,1,2,,,,,,,
14:25:58:304,138,159.8,30.5,0,0,4,11.5,,,,,,,
14:25:58:305,139,164.4,32.9,0,0,4,16.5,,,,,,,
14:25:58:306,140,169.8,-2.3,0,0,1,6.5,,,,,,,
14:25:58:306,141,173,-5.5,0,0,3,4,,,,,,,
14:25:58:306,142,177,3.3,0,0,3,-7,,,,,,,
14:25:58:307,143,185.2,-4.9,0,0,1,32,,,,,,,
14:25:58:307,144,189.4,-14.9,0,0,1,17.5,,,,,,,
14:25:58:307,145,190.8,-4.9,0,0,3,13,,,,,,,
14:25:58:307,146,194.8,35.9,0,0,4,17,,,,,,,
14:25:58:283,0,1.6,-1.5,0,0,1,-8,19,19,17,3,1,0,3
14:25:58:283,1,2,-1.5,0,0,1,-10,19,19,17,3,1,16,3
14:25:58:283,2,3.6,-1.5,0,0,1,-15,19,19,16,3,3,4,3
14:25:58:283,3,4.4,-1.5,0,0,1,-18,19,19,16,3,3,11,3
14:25:58:283,4,4.8,-1.5,0,0,1,-15.5,19,19,16,3,3,4,3
14:25:58:283,5,5.2,-0.5,0.75,0,3,-25,19,19,16,3,3,9,3
14:25:58:283,6,5.4,3.5,0,0,1,3,19,19,17,3,1,0,3
14:25:58:283,7,8.2,-0.9,0,0,3,-9,19,19,16,3,3,11,3
14:25:58:283,8,9,-1.5,0,0,3,-11,19,19,16,3,3,4,3
14:25:58:283,9,10,-0.3,0,0,1,17,19,19,16,3,1,0,3
14:25:58:284,10,12,-1.5,0,0,1,-11,19,19,16,3,3,4,3
14:25:58:284,11,12.8,-1.7,0,0,1,-16,19,19,16,3,3,11,3
14:25:58:284,12,14.6,1.5,0,0,1,11.5,19,19,16,3,1,0,3
14:25:58:284,13,15.4,1.3,0,0,1,6.5,19,19,16,3,3,11,3
14:25:58:284,14,16.2,1.3,0,0,1,-6,19,19,16,3,3,11,3
14:25:58:284,15,17.4,-1.9,0,0,1,-10.5,19,19,16,3,3,4,3
14:25:58:284,16,18.2,0.5,0,0,3,-6.5,19,19,16,3,3,9,3
14:25:58:284,17,18.4,-1.9,0,0,1,-12,19,19,16,3,3,4,3
14:25:58:285,18,19.6,-1.5,0,0,3,-17.5,19,19,16,3,3,11,3
14:25:58:286,19,21.6,0.5,0,0,1,-4.5,19,19,16,3,3,11,3
14:25:58:286,20,22,0.5,0,0,1,-2.5,19,19,16,3,1,0,3
14:25:58:286,21,23,0.3,0,0,1,-14.5,19,19,16,3,3,11,3
14:25:58:286,22,23.6,-1.3,0,0,1,-21,20,19,16,3,3,11,3
14:25:58:286,23,24.6,-1.1,0,0,1,-22,20,19,16,3,3,4,3
14:25:58:286,24,26,-1.5,0,0,1,5,19,19,16,3,1,0,3
14:25:58:286,25,27.4,-0.1,0,0,1,-2,19,19,16,3,1,0,3
14:25:58:286,26,28.4,2.7,0,0,1,-4.5,19,19,16,3,3,4,3
14:25:58:286,27,29.4,3.5,0,0,1,4,19,19,16,3,1,0,3
14:25:58:287,28,30,5.1,0,0,3,0.5,19,19,16,3,3,11,3
14:25:58:287,29,31,2.7,0,0,3,-4,19,19,16,3,3,4,3
14:25:58:287,30,31.2,4.9,0,0,3,-9.5,19,19,16,3,3,9,3
14:25:58:287,31,32.6,-2.7,0,0,3,-16,19,19,16,3,3,9,3
14:25:58:287,32,33.6,0.3,0,0,1,9,19,19,16,3,1,0,3
14:25:58:287,33,36,-0.9,0,0,1,7,19,19,16,3,1,0,3
14:25:58:287,34,36.4,-2.1,0,0,1,8,19,19,16,3,1,0,3
14:25:58:287,35,38.2,-0.7,0,0,1,27,19,19,16,3,1,0,3
14:25:58:287,36,40.2,-0.5,0,0,4,-19.5,0,0,0,0,6,12,0
14:25:58:287,37,41.4,-2.1,0,0,1,-6.5,19,19,16,3,3,9,3
14:25:58:287,38,42.2,-1.1,0,0,1,3.5,19,19,16,3,1,0,3
14:25:58:287,39,43.2,0.9,0,0,1,-6,19,20,16,3,3,11,3
14:25:58:287,40,44.2,-1.7,0,0,1,-14.5,20,20,16,3,3,12,3
14:25:58:287,41,45,0.5,0,0,3,-9,19,20,16,3,3,9,3
14:25:58:288,42,45.2,-3.1,0,0,1,-7.5,19,20,16,3,3,9,3
14:25:58:288,43,46.4,-1.9,0,0,1,-5.5,19,20,16,3,3,9,3
14:25:58:288,44,48,-0.5,0,0,1,0,19,19,16,3,1,0,3
14:25:58:288,45,48.8,-1.9,0,0,1,5,19,19,16,3,1,0,3
14:25:58:288,46,50.2,-1.9,0,0,1,1,19,19,16,3,1,0,3
14:25:58:288,47,51.2,-1.7,0,0,1,0,19,19,16,3,1,0,3
14:25:58:288,48,52.4,-3.1,0,0,3,-9.5,20,21,16,3,3,9,3
14:25:58:288,49,54.2,-1.9,0,0,1,-16.5,21,21,16,3,3,9,3
14:25:58:288,50,56,0.7,0,0,1,12,19,20,16,3,1,0,3
14:25:58:288,51,55.8,-6.3,0,0,1,12,19,20,16,3,1,0,3
14:25:58:288,52,57.6,0.9,0,0,1,-14.5,21,21,16,3,3,9,3
14:25:58:288,53,58.4,-7.3,12,0,0,-18.5,21,21,16,3,3,4,1
14:25:58:288,54,60,2.1,0,0,1,2.5,19,19,16,3,1,0,3
14:25:58:288,55,61.2,0.1,0,0,1,13.5,19,20,16,3,1,0,3
14:25:58:288,56,62,-1.3,0,0,1,14,19,19,16,3,1,0,3
14:25:58:288,57,62.6,-2.7,0,0,1,12,19,19,16,3,1,0,3
14:25:58:288,58,62.4,16.5,0,0,1,8.5,19,19,16,3,3,11,3
14:25:58:288,59,62.6,18.3,0,0,1,12,19,19,16,3,1,0,3
14:25:58:288,60,63.8,19.9,0,0,1,11.5,19,20,16,3,1,0,3
14:25:58:288,61,63.4,23.1,0,0,3,6,19,19,16,3,3,11,3
14:25:58:288,62,46.4,-50.9,0,0,1,22,19,19,17,3,1,16,3
14:25:58:288,63,68.2,14.3,0,0,1,6,19,19,16,3,1,0,3
14:25:58:288,64,64.2,30.7,0,0,1,13,19,19,16,3,1,0,3
14:25:58:288,65,71.4,-2.7,0,0,1,9.5,19,20,16,3,1,0,3
14:25:58:289,66,71.8,-7.3,0,0,3,4.5,19,19,16,3,1,16,3
14:25:58:289,67,72.6,-1.1,0,0,1,10,19,20,16,3,1,16,3
14:25:58:289,68,52.4,-51.3,0,0,3,10.5,21,21,17,3,3,11,3
14:25:58:289,69,68.6,26.9,0,0,1,1,19,20,16,3,1,0,3
14:25:58:289,70,74.4,-1.5,0,0,1,6.5,19,20,16,3,1,16,3
14:25:58:289,71,64.6,38.5,0,0,1,9.5,19,20,17,3,1,0,3
14:25:58:289,72,75.8,-3.9,0,0,3,3,19,20,16,3,3,9,3
14:25:58:289,73,68.6,34.9,0,0,1,1,20,21,16,3,1,16,3
14:25:58:289,74,78,-1.5,0,0,1,5.5,19,20,16,3,1,0,3
14:25:58:289,75,69.6,37.5,0,0,3,-4.5,21,22,16,3,3,9,3
14:25:58:289,76,67,43.3,0,0,3,-2,21,22,17,3,3,4,3
14:25:58:290,77,64.2,49.1,0,0,1,13,19,20,17,3,3,11,3
14:25:58:290,78,64.6,49.7,0,0,1,21,19,19,17,3,1,0,3
14:25:58:290,79,67,47.5,0,0,1,7,20,20,17,3,3,11,3
14:25:58:290,80,83.2,0.3,0,0,1,2,19,21,16,3,3,11,3
14:25:58:290,81,83.6,-1.7,0,0,1,6,19,20,16,3,1,0,3
14:25:58:290,82,83.6,-11.1,0,0,3,-6,20,22,16,3,3,4,3
14:25:58:290,83,71.4,47.1,0,0,1,20,20,20,17,3,1,0,3
14:25:58:291,84,79.4,38.7,-9,0,2,-7,22,22,17,3,3,4,1
14:25:58:293,85,93.8,-4.3,0,0,1,14,19,20,16,3,1,0,3
14:25:58:293,86,94.6,-1.5,0,0,1,6.5,19,21,16,3,3,11,3
14:25:58:294,87,95.4,-2.7,0,0,1,0.5,19,22,16,3,3,11,3
14:25:58:294,88,95.2,-10.5,0,0,3,-6,21,22,16,3,3,4,3
14:25:58:294,89,97,-2.3,0,0,1,2,19,22,16,3,3,11,3
14:25:58:294,90,98.2,-0.9,0,0,1,-6.5,21,22,16,3,3,11,3
14:25:58:294,91,99.6,-1.7,0,0,1,13,19,21,16,3,1,15,3
14:25:58:295,92,5.4,-0.1,0,0,4,-13,0,0,0,0,6,8,3
14:25:58:295,93,10,-0.3,0,0,1,15,20,19,16,3,1,0,3
14:25:58:295,94,15,-1.3,0,0,1,-4,20,19,16,3,6,3,0
14:25:58:295,95,17.8,-1.9,0,0,1,-7.5,20,19,16,3,3,11,3
14:25:58:295,96,22,0.5,0,0,1,3.5,19,19,16,3,1,0,3
14:25:58:296,97,25.8,-1.1,0,0,1,-3.5,20,19,16,3,3,4,3
14:25:58:296,98,27,-4.9,0,0,4,-0.5,0,0,0,0,6,7,0
14:25:58:296,99,28,-1.9,0,0,1,1,20,19,16,3,6,3,0
14:25:58:296,100,32.2,-1.3,0,0,1,-5.5,20,19,16,3,6,3,0
14:25:58:296,101,38.2,-0.7,0,0,1,27,20,19,16,3,1,0,3
14:25:58:297,102,42.6,4.1,0,0,1,-4,19,19,16,3,6,3,0
14:25:58:297,103,46.2,-3.1,0,0,1,-10,21,21,16,3,3,4,3
14:25:58:297,104,48,9.5,0,0,4,9,0,0,0,0,6,7,0
14:25:58:297,105,48.6,6.9,0,0,1,3,20,19,16,3,6,3,0
14:25:58:297,106,49.8,-1.7,0,0,1,-0.5,20,19,16,3,3,4,3
14:25:58:297,107,55.4,-8.9,0,0,4,1,0,0,0,0,6,7,0
14:25:58:297,108,55.2,11.1,0,0,4,13.5,0,0,0,0,6,7,0
14:25:58:297,109,61.2,-6.3,0,0,3,10,20,20,16,3,3,0,3
14:25:58:297,110,62.2,-0.7,0,0,1,17,20,19,16,3,1,0,3
14:25:58:297,111,66,1.1,0,0,3,1,20,19,16,3,3,11,3
14:25:58:297,112,71.6,-2.5,0,0,1,12,20,20,16,3,1,16,3
14:25:58:297,113,71.2,9.5,0,0,3,11.5,20,19,16,3,3,16,3
14:25:58:298,114,75.4,16.1,0,0,4,17.5,0,0,0,0,6,7,0
14:25:58:298,115,83.4,-1.5,0,0,1,2,20,20,16,3,1,0,3
14:25:58:298,116,83.4,-16.1,0,0,4,5.5,,,,,,,
14:25:58:298,117,86.8,16.3,0,0,4,-1.5,,,,,,,
14:25:58:298,118,93.8,-2.5,0,0,1,9,,,,,,,
14:25:58:299,119,99.6,-1.9,0,0,1,19,,,,,,,
14:25:58:299,120,104,0.9,0,0,1,15.5,,,,,,,
14:25:58:299,121,105.2,-5.7,0,0,1,12,,,,,,,
14:25:58:299,122,110.8,-3.9,0,0,1,13.5,,,,,,,
14:25:58:299,123,110.4,25.1,0,0,4,24.5,,,,,,,
14:25:58:300,124,113.2,25.7,0,0,4,17.5,,,,,,,
14:25:58:301,125,117.8,-0.7,0,0,3,6.5,,,,,,,
14:25:58:302,126,124,-1.5,0,0,1,24.5,,,,,,,
14:25:58:303,127,129.2,1.3,0,0,3,14.5,,,,,,,
14:25:58:303,128,128.4,18.7,0,0,1,14.5,,,,,,,
14:25:58:303,129,132,0.1,0,0,3,6.5,,,,,,,
14:25:58:303,130,137.2,-2.3,0,0,1,22.5,,,,,,,
14:25:58:303,131,140.2,-31.5,0,0,4,-1.5,,,,,,,
14:25:58:303,132,146.2,8.5,0,0,3,-10,,,,,,,
14:25:58:304,133,149,-5.3,0,0,1,3,,,,,,,
14:25:58:304,134,153,-11.7,0,0,3,-6,,,,,,,
14:25:58:304,135,153.4,0.7,0,0,3,-4.5,,,,,,,
14:25:58:304,136,152.6,30.1,0,0,4,3.5,,,,,,,
14:25:58:304,137,158.6,-1.1,0,0,1,2,,,,,,,
14:25:58:304,138,159.8,30.5,0,0,4,11.5,,,,,,,
14:25:58:305,139,164.4,32.9,0,0,4,16.5,,,,,,,
14:25:58:306,140,169.8,-2.3,0,0,1,6.5,,,,,,,
14:25:58:306,141,173,-5.5,0,0,3,4,,,,,,,
14:25:58:306,142,177,3.3,0,0,3,-7,,,,,,,
14:25:58:307,143,185.2,-4.9,0,0,1,32,,,,,,,
14:25:58:307,144,189.4,-14.9,0,0,1,17.5,,,,,,,
14:25:58:307,145,190.8,-4.9,0,0,3,13,,,,,,,
14:25:58:307,146,194.8,35.9,0,0,4,17,,,,,,,
14:25:58:842,0,1.6,-1.5,0,0,1,-8,19,19,17,3,1,0,3
14:25:58:842,1,2,-1.5,0,0,1,-10,19,19,17,3,1,16,3
14:25:58:842,2,3.8,-1.5,0,0,1,-13.5,19,19,16,3,3,4,3
14:25:58:842,3,5.6,-0.3,1,0,0,-19,19,19,16,3,3,4,2
14:25:58:842,4,5.4,-1.1,0.5,0,1,-26.5,21,19,16,3,3,9,3
14:25:58:843,5,5.6,-0.3,1.25,0,0,-21,19,19,16,3,3,4,2
14:25:58:843,6,5.4,3.5,0,0,1,3,19,19,17,3,1,0,3
14:25:58:843,7,8.2,-0.9,0,0,3,-9,19,19,16,3,3,11,3
14:25:58:843,8,8.8,-1.5,0,0,3,-11,19,19,16,3,3,4,3
14:25:58:843,9,10,-0.3,0,0,1,17,19,19,16,3,1,0,3
14:25:58:843,10,12,-1.5,0,0,1,-11,19,19,16,3,3,4,3
14:25:58:843,11,12.8,-1.7,0,0,1,-16,19,19,16,3,3,11,3
14:25:58:843,12,14.6,1.5,0,0,1,11.5,19,19,16,3,1,0,3
14:25:58:843,13,15.4,1.3,0,0,1,6.5,19,19,16,3,3,11,3
14:25:58:843,14,16.2,1.3,0,0,1,-6,19,19,16,3,3,11,3
14:25:58:843,15,17.4,-1.9,0,0,1,-10.5,19,19,16,3,3,4,3
14:25:58:843,16,18.2,0.5,0,0,3,-6.5,19,19,16,3,3,9,3
14:25:58:843,17,19.6,-2.1,0,0,3,-17,19,19,16,3,3,4,3
14:25:58:843,18,21.6,0.5,0,0,1,-3.5,19,19,16,3,1,0,3
14:25:58:844,19,22.4,0.3,0,0,1,-10.5,19,19,16,3,3,11,3
14:25:58:844,20,24.2,-1.1,0,0,1,-19.5,19,19,16,3,3,4,3
14:25:58:844,21,26,-1.7,0,0,1,6.5,19,19,16,3,1,0,3
14:25:58:844,22,27.2,3.1,0,0,3,-3.5,19,19,16,3,3,4,3
14:25:58:844,23,28.2,3.1,0,0,1,-4,19,19,16,3,3,4,3
14:25:58:844,24,29.4,3.5,0,0,1,3,19,19,16,3,1,0,3
14:25:58:844,25,30,5.3,0,0,1,0.5,19,19,16,3,3,11,3
14:25:58:844,26,31,2.3,0,0,1,-4,19,19,16,3,3,4,3
14:25:58:844,27,32.4,-2.5,0,0,1,-17.5,19,19,16,3,3,9,3
14:25:58:844,28,33.6,0.3,0,0,1,2.5,19,19,16,3,1,0,3
14:25:58:844,29,21.6,27.3,0,0,3,18,19,19,18,3,1,16,3
14:25:58:845,30,36.2,-2.5,0,0,1,8,19,19,16,3,1,0,3
14:25:58:845,31,38.2,-0.7,0,0,1,27,19,19,16,3,1,0,3
14:25:58:845,32,39.6,-0.9,0,0,4,-12,0,0,0,0,6,12,0
14:25:58:845,33,40,-7.1,0,0,3,-18.5,21,20,16,3,3,4,3
14:25:58:845,34,41.4,-1.7,0,0,1,-8,19,19,16,3,3,12,3
14:25:58:845,35,42.4,-1.5,0,0,1,4,19,19,16,3,1,0,3
14:25:58:845,36,43.4,0.7,0,0,1,-12,20,20,16,3,3,12,3
14:25:58:845,37,45,0.3,0,0,3,-6.5,19,20,16,3,3,9,3
14:25:58:845,38,46.6,-1.9,0,0,1,-6,19,20,16,3,3,9,3
14:25:58:845,39,48,-0.3,0,0,1,-0.5,19,19,16,3,3,4,3
14:25:58:845,40,48.8,-2.1,0,0,1,5.5,19,19,16,3,1,0,3
14:25:58:846,41,50,-1.9,0,0,1,1.5,19,19,16,3,1,0,3
14:25:58:846,42,51.2,-1.7,0,0,1,0.5,19,19,16,3,1,0,3
14:25:58:846,43,52,-1.9,0,0,1,-11.5,20,21,16,3,3,11,3
14:25:58:846,44,53.6,1.1,0,0,1,-16,21,21,16,3,3,9,3
14:25:58:846,45,54,7.9,7.5,0,0,-19.5,21,21,16,3,3,4,1
14:25:58:846,46,55,0.9,0,0,1,-12,20,21,16,3,3,11,3
14:25:58:846,47,56,0.7,0,0,1,12,19,20,16,3,1,0,3
14:25:58:846,48,57.6,1.7,0,0,1,-14,20,21,16,3,3,9,3
14:25:58:846,49,58.2,1.5,0,0,1,-16.5,21,21,16,3,3,11,3
14:25:58:847,50,59.6,2.3,0,0,3,-2.5,19,19,16,3,3,11,3
14:25:58:848,51,60,1.7,0,0,1,2.5,19,19,16,3,1,0,3
14:25:58:848,52,61.2,-0.1,0,0,1,13.5,19,20,16,3,1,0,3
14:25:58:848,53,62.2,-1.3,0,0,1,14,19,19,16,3,1,0,3
14:25:58:848,54,62.6,-2.7,0,0,1,12.5,19,19,16,3,1,0,3
14:25:58:848,55,62.4,16.7,0,0,1,8.5,19,19,16,3,3,11,3
14:25:58:848,56,62.6,18.3,0,0,1,12.5,19,19,16,3,1,0,3
14:25:58:848,57,63.6,19.9,0,0,1,11.5,19,20,16,3,1,0,3
14:25:58:848,58,63.4,23.1,0,0,3,6.5,19,19,16,3,3,11,3
14:25:58:849,59,65,19.7,-5.75,0,2,-13,21,21,16,3,3,4,1
14:25:58:849,60,66.4,14.1,0,0,3,-2,19,20,16,3,3,4,3
14:25:58:849,61,46.4,-50.9,0,0,1,22.5,19,19,18,3,1,0,3
14:25:58:849,62,68.2,14.3,0,0,1,6,19,19,16,3,1,0,3
14:25:58:849,63,64,30.7,0,0,1,13,19,19,16,3,1,0,3
14:25:58:849,64,71.4,-2.7,0,0,1,9.5,19,20,16,3,1,0,3
14:25:58:849,65,71.8,-7.3,0,0,3,5.5,19,19,16,3,1,16,3
14:25:58:849,66,72.6,-0.7,0,0,1,10,19,20,16,3,1,0,3
14:25:58:850,67,53.2,-50.7,0,0,3,8,21,21,17,3,3,11,3
14:25:58:850,68,68.6,27.1,0,0,1,1,19,20,16,3,1,16,3
14:25:58:850,69,74.4,-1.7,0,0,1,6.5,19,20,16,3,1,16,3
14:25:58:850,70,64.6,38.7,0,0,1,10,19,20,17,3,1,0,3
14:25:58:850,71,76,-3.1,0,0,3,3.5,19,20,16,3,3,9,3
14:25:58:850,72,68.6,34.7,0,0,1,0,20,21,16,3,1,16,3
14:25:58:850,73,78,-1.5,0,0,1,5.5,19,20,16,3,1,0,3
14:25:58:850,74,76.8,-17.9,0,0,3,-9.5,21,22,16,3,3,4,3
14:25:58:850,75,64.6,49.5,0,0,1,20.5,19,19,17,3,1,0,3
14:25:58:850,76,67.2,47.3,0,0,1,7,20,20,17,3,3,11,3
14:25:58:850,77,83.2,0.3,0,0,1,1,19,21,16,3,3,11,3
14:25:58:850,78,83.6,-1.7,0,0,1,4.5,19,20,16,3,1,0,3
14:25:58:850,79,71.6,47.1,0,0,1,20,20,20,17,3,1,0,3
14:25:58:850,80,93.8,-4.3,0,0,1,13.5,19,20,16,3,1,0,3
14:25:58:850,81,94.6,-1.5,0,0,1,6.5,19,21,16,3,3,11,3
14:25:58:850,82,90.8,28.1,-15.25,0,2,-8.5,22,22,16,3,3,4,1
14:25:58:850,83,95.2,-9.5,0,0,3,-6,21,22,16,3,3,9,3
14:25:58:850,84,96.8,-2.1,0,0,1,3,19,22,16,3,1,15,3
14:25:58:850,85,98,-1.7,0,0,1,-4.5,21,22,16,3,3,4,3
14:25:58:850,86,99.6,-1.7,0,0,1,12.5,19,21,16,3,1,15,3
14:25:58:850,87,5.2,1.1,0,0,4,-13,0,0,0,0,6,7,0
14:25:58:850,88,10,-0.3,0,0,1,15,20,19,16,3,1,0,3
14:25:58:850,89,15,-1.3,0,0,1,-4,20,19,16,3,6,3,0
14:25:58:850,90,17.8,-1.9,0,0,1,-7,20,19,16,3,3,11,3
14:25:58:850,91,22,0.5,0,0,1,2.5,19,19,16,3,1,0,3
14:25:58:850,92,28.2,-1.9,0,0,1,1,20,19,16,3,6,3,0
14:25:58:850,93,32.2,-1.3,0,0,1,-3.5,20,19,16,3,6,3,0
14:25:58:850,94,38.2,-0.7,0,0,1,27,20,19,16,3,1,0,3
14:25:58:850,95,41.2,7.9,0,0,4,9.5,0,0,0,0,6,7,0
14:25:58:850,96,43.4,5.5,0,0,1,-6,20,19,16,3,6,3,0
14:25:58:850,97,46.2,-2.9,0,0,1,-12.5,21,21,16,3,3,4,3
14:25:58:850,98,48,9.3,0,0,4,10,0,0,0,0,6,7,0
14:25:58:850,99,49.8,-1.5,0,0,1,-1,20,19,16,3,3,4,3
